address,network,role,label,entity,cluster_id,risk_score,cases,in_inr,out_inr,tx_count,balance,token,first_seen,last_seen
0x07bbc1616e4885614ed9055abf178358f1e87291,BSC,intermediary,Layer-1 distribution wallet,,CL-1027-A,72,RAAZ-26-1027,101951,101951,2,0.0,USDT,2026-08-17T19:40:00+05:30,2026-08-17T22:32:00+05:30
0xa49bcf606a7839721d5bb8b1a70b7f42863e5d71,BSC,intermediary,Mixer output (probabilistic link),,CL-SYN-03,72,RAAZ-26-1027,14246,14246,2,0.0,USDT,2026-08-20T20:39:00+05:30,2026-08-21T00:39:00+05:30
0xa5c9187061614209f13a382521c7945dd46dbaaf,BSC,intermediary,Layer-1 distribution wallet,,CL-1027-A,72,RAAZ-26-1027,113256,113256,2,0.0,USDT,2026-08-17T20:00:00+05:30,2026-08-18T05:08:00+05:30
0x71726233f5716faf7004d9d35cea9522cdab354f,BSC,intermediary,Peel-off wallet,,,72,RAAZ-26-1027,5529,0,1,62.55,USDT,2026-08-18T05:34:00+05:30,2026-08-18T05:34:00+05:30
bc1q8pd8gtxut8dvs0nvdeyp5svhh090y8ge505w03,BTC,intermediary,Layer-1 distribution wallet,,CL-1031-A,72,RAAZ-26-1031,15026,15035,3,0.0,BTC,2026-09-01T07:41:00+05:30,2026-09-01T07:55:00+05:30
bc1qdkylmzekh0dfe3j62sz97ak7lskn8je7gzm0en,BTC,intermediary,Layering wallet,,,72,RAAZ-26-1031,28955,0,1,0.003064,BTC,2026-09-01T07:52:00+05:30,2026-09-01T07:52:00+05:30
0x219cb88c6d74b3a4a248226fb831d949722c0d6a,BSC,intermediary,Pre-mix staging wallet,,,72,RAAZ-26-1035,10182518,10182518,2,0.0,BNB,2026-09-19T03:25:00+05:30,2026-09-19T03:35:00+05:30
0x6e49d4cc0b6eee6a734225eeea14add80384e771,BSC,exchange_deposit,Zentra Global: deposit address (attributed),Zentra Global,,72,RAAZ-26-1035,21117169,21117169,2,0.0,BNB,2026-09-20T01:19:00+05:30,2026-09-20T02:44:00+05:30
TDjYJg4A3rjobFEaC5GP2bk6JkMjFfww9q,TRON,intermediary,Peel-off wallet,,,72,RAAZ-26-1044,4165,0,1,47.12,USDT,2026-09-18T13:37:00+05:30,2026-09-18T13:37:00+05:30
TqWscQmkLv29yZ6Grgv5EbNBGhjVrxHCU5,TRON,intermediary,Layering wallet,,CL-SYN-01,72,RAAZ-26-1048,28780,28780,2,0.0,USDT,2026-07-04T20:01:00+05:30,2026-07-04T20:04:00+05:30
T3fZQezELxtnrC3egZJLGEFfFVd9Q7om3q,TRON,intermediary,Layer-1 distribution wallet,,CL-1048-A,72,RAAZ-26-1048,34289,34289,2,0.0,USDT,2026-07-04T19:04:00+05:30,2026-07-04T19:28:00+05:30
TAxBzPVGFnSKq1tfYyFhUsz43r34tZGV5E,TRON,intermediary,Layering wallet,,CL-SYN-01,72,RAAZ-26-1048,60377,60377,2,0.0,USDT,2026-07-04T19:27:00+05:30,2026-07-04T19:53:00+05:30
0xcb34e0934cb3485f1a68f13700551aa6606c6f56,ETH,intermediary,Mixer output (probabilistic link),,CL-1049-C,72,RAAZ-26-1049,1176296,1176296,2,0.0,USDC,2026-09-09T22:46:00+05:30,2026-09-09T22:56:00+05:30
0x01f3f16ac897b88b2552b3b76b8a8417d8ff5117,ETH,intermediary,Layering wallet,,,72,RAAZ-26-1049,4227540,4227540,2,0.0,USDC,2026-09-09T00:31:00+05:30,2026-09-09T00:48:00+05:30
T3WPitheEtDUAYQy4fqzMYJXbj4KBWSWGv,TRON,suspect,Reported suspect wallet,,CL-1003-A,71,RAAZ-26-1003,717559,701968,14,176.38,USDT,2026-06-02T13:29:00+05:30,2026-06-08T22:10:00+05:30
0x03cad605f1f044a2d01acc9c66d19b8416e64a01,BSC,intermediary,Layer-1 distribution wallet,,CL-1022-A,71,RAAZ-26-1022,172194,172194,2,0.0,BNB,2026-09-13T11:51:00+05:30,2026-09-13T12:07:00+05:30
0xef19e85b2553d9738c35e328a84e56f417b7a507,BSC,intermediary,Layering wallet,,CL-SYN-03,71,RAAZ-26-1027,101951,101951,2,0.0,USDT,2026-08-18T09:40:00+05:30,2026-08-18T19:42:00+05:30
0x5ba63357831b53cd64930b386b79e97cf25fca90,BSC,intermediary,Pre-mix staging wallet,,,71,RAAZ-26-1027,91452,91452,2,0.0,USDT,2026-08-18T07:02:00+05:30,2026-08-18T20:18:00+05:30
0x23a205563f5bb2792656d682615cad5455c8c99a,BSC,intermediary,Mixer output (probabilistic link),,CL-SYN-03,71,RAAZ-26-1027,26292,26292,2,0.0,USDT,2026-08-20T22:05:00+05:30,2026-08-21T03:00:00+05:30
TxQVsqRjnCYcA7Pptwf9c8KtLypyQf6Rxe,TRON,intermediary,Layering wallet,,CL-1044-C,71,RAAZ-26-1044,87318,87318,2,0.0,USDT,2026-09-18T12:56:00+05:30,2026-09-18T13:00:00+05:30
TNsmW96ENLGpAVAeK7T9CfdwrmGYCx1D4y,TRON,intermediary,Peel-off wallet,,CL-1044-C,71,RAAZ-26-1044,6612,6612,2,0.0,USDT,2026-09-18T13:02:00+05:30,2026-09-18T13:21:00+05:30
TDCTT55tr8CetFgXcWsQhtGSg6THqfQ6XJ,TRON,intermediary,Peel-chain change wallet,,CL-1044-B,71,RAAZ-26-1044,35148,35148,2,0.0,USDT,2026-09-18T13:58:00+05:30,2026-09-18T14:11:00+05:30
THUthPvirTfAMfXK3DspbhiYfFsEgaMYRH,TRON,intermediary,Layering wallet,,,71,RAAZ-26-1050,66826,66826,2,0.0,USDT,2026-08-12T09:16:00+05:30,2026-08-12T15:13:00+05:30
TMyQZLqUYXrrPHfz7NrX8HrMo3ws5M2GTg,TRON,suspect,Reported suspect wallet,,CL-1009-A,70,RAAZ-26-1009,8557882,8361807,9,2218.04,USDT,2026-06-10T07:32:00+05:30,2026-06-14T23:32:00+05:30
bc1qggpfqfclkvwyl8dk0nsr8eaq5maphz4pwpq0qd,BTC,suspect,Reported suspect wallet,,CL-1018-A,70,RAAZ-26-1018,358214,350982,14,0.000765,BTC,2026-09-14T13:26:00+05:30,2026-09-21T19:26:00+05:30
0x266abd45bccd521f41ea8f06a3900c7efe3d140a,BSC,intermediary,Layer-1 distribution wallet,,CL-1027-A,70,RAAZ-26-1027,152767,152767,2,0.0,USDT,2026-08-17T19:50:00+05:30,2026-08-18T00:23:00+05:30
bc1qul694p9jl08gxafmjwe5hmh7uv72h09vm99ytd,BTC,intermediary,Peel-off wallet,,,70,RAAZ-26-1031,1191,0,1,0.000126,BTC,2026-09-01T09:09:00+05:30,2026-09-01T09:09:00+05:30
T6YLtrRo5sPRxin8sUbzgfVrqjGvXgAfur,TRON,suspect,Reported suspect wallet,,CL-1037-A,70,RAAZ-26-1037,10907765,10738299,6,1917.04,USDT,2026-08-10T09:04:00+05:30,2026-08-13T06:04:00+05:30
TGaB4fLFtsgcowtApJyhVTagLaBPUKLohJ,TRON,suspect,Reported suspect wallet,,CL-1053-A,70,RAAZ-26-1053,26338518,25359389,10,11076.11,USDT,2026-08-16T19:36:00+05:30,2026-08-22T06:27:00+05:30
TuP1uQtAXNyv3XEjEVqeTpZMMTb3pxpi1T,TRON,suspect,Reported suspect wallet,,CL-1055-A,70,RAAZ-26-1055,2098639,2090219,8,95.25,USDT,2026-09-18T08:05:00+05:30,2026-09-22T00:17:00+05:30
TW3Yw9KL991VqahyMyHaumfrenmZGirRHz,TRON,intermediary,Peel-off wallet,,,69,RAAZ-26-1005,46178,0,1,522.38,USDT,2026-08-23T19:33:00+05:30,2026-08-23T19:33:00+05:30
0x6c7ffc768706c08d961a247d15efcab1e8d36dbe,ETH,suspect,Reported suspect wallet,,CL-1010-A,69,RAAZ-26-1010,18675529,18466405,8,2365.67,USDT,2026-07-25T19:01:00+05:30,2026-07-26T18:01:00+05:30
0xaa61c81492aeb4a4ab9e9b46d80e14b35d720b48,BSC,intermediary,Layering wallet,,,69,RAAZ-26-1022,354554,354554,2,0.0,BNB,2026-09-13T12:03:00+05:30,2026-09-13T12:28:00+05:30
0xc235d5776154ba53955e00c72e9311f447bc4708,BSC,intermediary,Layer-1 distribution wallet,,CL-1027-A,69,RAAZ-26-1027,141471,141471,2,0.0,USDT,2026-08-17T19:51:00+05:30,2026-08-18T05:53:00+05:30
0xb9dea612818dfe33a6498c91cc63d757f44e1f0a,ETH,intermediary,Layer-1 distribution wallet,,CL-1049-A,69,RAAZ-26-1049,4227540,4227540,2,0.0,USDC,2026-09-09T00:19:00+05:30,2026-09-09T00:31:00+05:30
TCc9QxZUJ8HjirYooJ5aMYAnouPszhxMJs,TRON,intermediary,Layering wallet,,CL-SYN-02,69,RAAZ-26-1050,68198,68198,2,0.0,USDT,2026-08-12T15:29:00+05:30,2026-08-13T03:58:00+05:30
TwnrkLp61M6NRnXWJ1rKxvVkrfjmuVMqRo,TRON,suspect,Reported suspect wallet,,CL-1059-A,69,RAAZ-26-1059,2723305,2696595,4,302.15,USDT,2026-09-13T06:49:00+05:30,2026-09-17T12:49:00+05:30
TN5FHUds9H6eST7csvdKspToiUQUmr2DNy,TRON,intermediary,Peel-chain change wallet,,CL-1005-B,68,RAAZ-26-1005,366463,366463,3,0.0,USDT,2026-08-23T19:33:00+05:30,2026-08-23T22:55:00+05:30
TKu4ppQ2owsXyiKQaFKkzazYPRNYNGkPd9,TRON,intermediary,Peel-off wallet,,CL-SYN-01,68,RAAZ-26-1007,4195,4195,2,0.0,USDT,2026-09-10T23:29:00+05:30,2026-09-11T04:06:00+05:30
T4CZbx4F16VGe7N2Xp5Ck2YB7ust4SDTWx,TRON,intermediary,Peel-off wallet,,CL-SYN-01,68,RAAZ-26-1007,3971,3971,2,0.0,USDT,2026-09-11T07:57:00+05:30,2026-09-11T16:08:00+05:30
0xb91e55d0a084cbc9178739c3139c33af5c12f865,BSC,intermediary,Peel-off wallet,,CL-SYN-03,68,RAAZ-26-1022,29754,29754,2,0.0,BNB,2026-09-13T12:50:00+05:30,2026-09-13T13:06:00+05:30
0x82f395fd4c440ecb6eb55fdf804e4e6205d30a79,BSC,intermediary,Layering wallet,,,68,RAAZ-26-1027,101951,101951,2,0.0,USDT,2026-08-17T22:32:00+05:30,2026-08-18T08:20:00+05:30
0x1f7dbf69f2ad6706cd1865a3e7f9fe22b9ef474c,BSC,intermediary,Peel-chain change wallet,,CL-1027-B,68,RAAZ-26-1027,91404,91403,3,0.0,USDT,2026-08-18T20:23:00+05:30,2026-08-19T01:41:00+05:30
bc1qtzn7sa9t3ackddla5uejdelfgeah36k26e5tsu,BTC,intermediary,Peel-off wallet,,,68,RAAZ-26-1031,1417,0,1,0.00015,BTC,2026-09-01T08:55:00+05:30,2026-09-01T08:55:00+05:30
bc1qc43xrltgusvk52jxk26trw2lkgplkya0097xxt,BTC,intermediary,Mixer output (probabilistic link),,,68,RAAZ-26-1031,2759,0,1,0.000292,BTC,2026-09-02T03:30:00+05:30,2026-09-02T03:30:00+05:30
TAiiRhFnQ1MXkU3zyEGteyDMxfCWK4uEZu,TRON,suspect,Reported suspect wallet,,CL-1039-A,68,RAAZ-26-1039,6897296,6763491,10,1513.62,USDT,2026-07-21T06:03:00+05:30,2026-07-26T08:03:00+05:30
TERQVhbsmxHPgTfpURmsm87vPimypQTShm,TRON,intermediary,Layering wallet,,,68,RAAZ-26-1044,78561,78561,2,0.0,USDT,2026-09-18T12:59:00+05:30,2026-09-18T13:09:00+05:30
TfR9tvkkiknQyzhNtk1xu9skt5rAtpzqqS,TRON,intermediary,Layer-1 distribution wallet,,CL-1044-A,68,RAAZ-26-1044,64550,64550,3,0.0,USDT,2026-09-18T12:25:00+05:30,2026-09-18T12:48:00+05:30
0x1b6eb1d7601067d90786c87c5925b337c5c02e77,ETH,intermediary,Layer-1 distribution wallet,,CL-1049-A,68,RAAZ-26-1049,2327060,2327060,2,0.0,USDC,2026-09-09T00:31:00+05:30,2026-09-09T00:58:00+05:30
0xde9100e446fe54a345ac4f94361f0a52bb46ff66,ETH,intermediary,Layering wallet,,,68,RAAZ-26-1049,4227540,4227540,2,0.0,USDC,2026-09-09T00:48:00+05:30,2026-09-09T01:10:00+05:30
T7Nf4MKA4cdEDXyJJWKZYyU8rCUYhbhg87,TRON,intermediary,Peel-off wallet,,,68,RAAZ-26-1050,4847,0,1,54.83,USDT,2026-08-12T14:56:00+05:30,2026-08-12T14:56:00+05:30
TMz1dJFGbMK2YdxLNmUoETAFg1qQRbk1ts,TRON,intermediary,Peel-off wallet,,,68,RAAZ-26-1050,2837,0,1,32.09,USDT,2026-08-12T23:58:00+05:30,2026-08-12T23:58:00+05:30
TJMpP4TaRdVmtLvfiUVi6A6DpxacJaZCph,TRON,intermediary,Layer-1 distribution wallet,,CL-1050-A,68,RAAZ-26-1050,76164,76164,2,0.0,USDT,2026-08-12T07:10:00+05:30,2026-08-12T14:59:00+05:30
T4kMJWKNxDVa5veGcPdgPxtjXUt5aV9uMM,TRON,exchange_deposit,Zentra Global: deposit address (attributed),Zentra Global,,68,RAAZ-26-1050,217421,217421,2,0.0,USDT,2026-08-14T05:45:00+05:30,2026-08-14T07:15:00+05:30
Tg9wJGCu9kpGVEbEC7S9VaQt28djcny3vb,TRON,suspect,Reported suspect wallet,,CL-1004-A,67,RAAZ-26-1004,43318782,42044471,13,14415.27,USDT,2026-07-29T18:29:00+05:30,2026-08-04T18:12:00+05:30
TY7DbyfyeZVaH8j6huDYLaGYxwZwkFCZzM,TRON,intermediary,Peel-off wallet,,CL-SYN-02,67,RAAZ-26-1005,27549,27549,2,0.0,USDT,2026-08-23T22:55:00+05:30,2026-08-24T10:11:00+05:30
TLxU6WxnHxaDi3tuh8CPPBcKi6YgJeworQ,TRON,intermediary,Layering wallet,,CL-SYN-02,67,RAAZ-26-1005,454986,454986,2,0.0,USDT,2026-08-23T18:03:00+05:30,2026-08-23T20:34:00+05:30
0x8e680b05f1de803d54ca1f736a6cf4774b7b8dce,BSC,intermediary,Layer-1 distribution wallet,,CL-1022-A,67,RAAZ-26-1022,354554,354554,2,0.0,BNB,2026-09-13T12:01:00+05:30,2026-09-13T12:03:00+05:30
0x9a8b1a9122f8ebacbbf449d7531985f84f5e625b,BSC,intermediary,Peel-off wallet,,CL-SYN-03,67,RAAZ-26-1022,32355,32355,2,0.0,BNB,2026-09-13T12:23:00+05:30,2026-09-13T12:27:00+05:30
0x7b4ebfb66d5f0ed4da621875380f95ba5244529b,BSC,intermediary,Peel-chain change wallet,,CL-1027-B,67,RAAZ-26-1027,102533,102533,3,0.0,USDT,2026-08-18T05:34:00+05:30,2026-08-18T11:37:00+05:30
0xf4021021a37309f770c7732ae0b66fcbe3a28ace,BSC,intermediary,Peel-chain change wallet,,CL-1027-B,67,RAAZ-26-1027,72040,72040,2,0.0,USDT,2026-08-19T06:39:00+05:30,2026-08-19T09:27:00+05:30
bc1qm7pp58t8xqsq2v7ehqt82phzy0s8vgze6s87mx,BTC,intermediary,Layer-1 distribution wallet,,CL-1031-A,67,RAAZ-26-1031,28955,28955,2,0.0,BTC,2026-09-01T07:41:00+05:30,2026-09-01T07:43:00+05:30
bc1qpzk8tx8v2nzt39jef4kem05fe5dg9haashy3je,BTC,intermediary,Layering wallet,,,67,RAAZ-26-1031,22548,22548,2,0.0,BTC,2026-09-01T08:11:00+05:30,2026-09-01T08:13:00+05:30
TMfWv2ZwxiKG4LkXv2Vfbes1Rg8TJMX1sC,TRON,intermediary,Layer-1 distribution wallet,,CL-1044-A,67,RAAZ-26-1044,78561,78561,2,0.0,USDT,2026-09-18T12:41:00+05:30,2026-09-18T12:59:00+05:30
TMMTRM2KxR1bfQ6Z7fWjsncXjjS4zNH7vH,TRON,intermediary,Peel-off wallet,,CL-1044-C,67,RAAZ-26-1044,6038,6038,2,0.0,USDT,2026-09-18T13:10:00+05:30,2026-09-18T13:22:00+05:30
0xdcc087befc73e7508b467a61238f524aeb1a8b58,ETH,consolidation,Consolidation wallet,,CL-1047-C,67,RAAZ-26-1047,1501266,1360900,10,0.41043,ETH,2026-09-04T14:22:00+05:30,2026-09-06T11:59:00+05:30
TUWzsUpQ9q6EpkHwLL3nq3YL4kDqrq53an,TRON,intermediary,Layering wallet,,,67,RAAZ-26-1054,122607,122607,2,0.0,USDT,2026-09-22T01:36:00+05:30,2026-09-22T11:12:00+05:30
TqMLQXggVob4UQxwhc2Vfjh4TkTxbiet9b,TRON,intermediary,Layering wallet,,CL-SYN-02,66,RAAZ-26-1003,120090,120090,2,0.0,USDT,2026-06-08T23:31:00+05:30,2026-06-09T03:08:00+05:30
TV2K9DdjePPJkkujiiNQBn2NQPVmd9MmP7,TRON,intermediary,Peel-chain change wallet,,CL-1005-B,66,RAAZ-26-1005,310736,310736,2,0.0,USDT,2026-08-24T07:06:00+05:30,2026-08-24T10:23:00+05:30
TDkwCAF9sjF86zYacazBwcBJUU9RdTStJq,TRON,exchange_deposit,Zentra Global: deposit address (attributed),Zentra Global,,66,RAAZ-26-1005,1220509,1220509,2,0.0,USDT,2026-08-24T15:53:00+05:30,2026-08-24T17:16:00+05:30
TDwLp7uRpS2ChzkyY3iHauGDhxZ1AvpCfP,TRON,intermediary,Layering wallet,,,66,RAAZ-26-1007,66616,66616,2,0.0,USDT,2026-09-10T11:40:00+05:30,2026-09-10T23:43:00+05:30
0x22f3ee999bc16a632b5a888d818c16ee75c249bd,BSC,intermediary,Peel-off wallet,,,66,RAAZ-26-1022,22122,0,1,0.3597,BNB,2026-09-13T11:59:00+05:30,2026-09-13T11:59:00+05:30
0xfbc1f9ee2e85b6a2a8f3cd4f62d474a9a2df2126,BSC,consolidation,Consolidation wallet,,CL-1025-C,66,RAAZ-26-1025,10106455,9192737,7,14.8572,BNB,2026-09-19T05:27:00+05:30,2026-09-19T06:48:00+05:30
0x4623dafd7318f19478169f2e45934856b17fe24e,POLYGON,consolidation,Consolidation wallet,,CL-1030-C,66,RAAZ-26-1030,3019309,2868453,2,1706.52,USDT,2026-09-11T23:32:00+05:30,2026-09-11T23:54:00+05:30
bc1qa5fewm2r9p46jqcpukglp6je3ugtep7hlktnsl,BTC,intermediary,Peel-chain change wallet,,CL-1031-B,66,RAAZ-26-1031,8335,0,1,0.000882,BTC,2026-09-01T09:09:00+05:30,2026-09-01T09:09:00+05:30
T8Hwqjenq8U93deXVfwg6BCa8upr2cUqLv,TRON,intermediary,Peel-chain change wallet,,CL-1044-B,66,RAAZ-26-1044,37097,37097,3,0.0,USDT,2026-09-18T13:37:00+05:30,2026-09-18T13:58:00+05:30
0x29a5799e0d80222d76b4b6647805818a469a4c63,POLYGON,consolidation,Consolidation wallet,,CL-1045-C,66,RAAZ-26-1045,8917103,8188336,3,8243.96,USDT,2026-09-11T13:54:00+05:30,2026-09-11T22:09:00+05:30
0xf86035d4e5e287020724b9f32b71ada82e85dad4,BSC,consolidation,Consolidation wallet,,CL-1045-C,66,RAAZ-26-1045,6165939,5624639,3,6123.3,USDT,2026-09-11T06:02:00+05:30,2026-09-11T10:10:00+05:30
TmeSQgMCEirdehsAgsBczhaGW6y6nMDiVR,TRON,intermediary,Layer-1 distribution wallet,,CL-1050-A,66,RAAZ-26-1050,39215,39216,3,0.0,USDT,2026-08-12T06:59:00+05:30,2026-08-12T12:22:00+05:30
TVMU4h1NnoY1RgTU5jiyJkKM8ZM237nnpo,TRON,consolidation,Consolidation wallet,,CL-1002-C,65,RAAZ-26-1002,22404697,20244962,5,24431.39,USDT,2026-08-04T12:57:00+05:30,2026-08-06T05:17:00+05:30
TvyUhZkGiWkVfPuCD6QpaucgGpSDekjkTG,TRON,intermediary,Layer-1 distribution wallet,,CL-1003-A,65,RAAZ-26-1003,163723,163723,2,0.0,USDT,2026-06-08T21:31:00+05:30,2026-06-08T22:34:00+05:30
TfUvw2nEyR8cS5Mn5NTWzUgSacvLF6v4D4,TRON,intermediary,Layer-1 distribution wallet,,CL-1005-A,65,RAAZ-26-1005,381297,381297,2,0.0,USDT,2026-08-22T22:13:00+05:30,2026-08-22T23:31:00+05:30
T8S8kwEigw2seuiWXP2scW5jM7mqJC13Xa,TRON,intermediary,Peel-chain change wallet,,CL-1005-B,65,RAAZ-26-1005,460819,460818,3,0.01,USDT,2026-08-23T07:20:00+05:30,2026-08-23T12:37:00+05:30
TZmm4SB9gJa89unpL4RfctLp5VjtaWrreF,TRON,intermediary,Peel-chain change wallet,,CL-1007-B,65,RAAZ-26-1007,40532,40532,2,0.0,USDT,2026-09-11T07:57:00+05:30,2026-09-11T21:06:00+05:30
T8uMQA3cE6BiHYGsvLA3XZgztiudPmffgG,TRON,intermediary,Layer-1 distribution wallet,,CL-1007-A,65,RAAZ-26-1007,66616,66616,2,0.0,USDT,2026-09-10T05:20:00+05:30,2026-09-10T11:40:00+05:30
bc1qn0j8g6sdryaxfpt6fmtvpz6kyxseyyd274k6ex,BTC,intermediary,Peel-chain change wallet,,CL-1018-B,65,RAAZ-26-1018,61038,0,1,0.006459,BTC,2026-09-20T21:35:00+05:30,2026-09-20T21:35:00+05:30
0x43e72815c06a39547075eb4d11a608af4d240102,BSC,exchange_deposit,NovaX Exchange: deposit address (attributed),NovaX Exchange,,65,RAAZ-26-1022,280600,280600,2,0.0,BNB,2026-09-13T13:57:00+05:30,2026-09-13T15:19:00+05:30
Txmm1yaj3NntHVawemtZAak19Fa2CNNuW4,TRON,intermediary,Layer-1 distribution wallet,,CL-1037-A,65,RAAZ-26-1037,2563387,2563387,2,0.0,USDT,2026-08-11T18:51:00+05:30,2026-08-11T18:59:00+05:30
Td24T3dqqXEEajq2Jy82do3HVfaxQBoAkA,TRON,intermediary,Layer-1 distribution wallet,,CL-1044-A,65,RAAZ-26-1044,87318,87318,2,0.0,USDT,2026-09-18T12:30:00+05:30,2026-09-18T12:41:00+05:30
TM69Wwb7jCfQFPmjF4Jzu4wqQW6a8ni3YP,TRON,intermediary,Peel-off wallet,,,65,RAAZ-26-1044,5740,0,1,64.93,USDT,2026-09-18T12:48:00+05:30,2026-09-18T12:48:00+05:30
bc1q87ud68gytrxn636qumk4k2x0qegn37a5zkhrss,BTC,consolidation,Consolidation wallet,,CL-1046-C,65,RAAZ-26-1046,155482,140493,8,0.001586,BTC,2026-09-16T13:18:00+05:30,2026-09-18T08:57:00+05:30
T6Cn1dX1cXVFVASHmH3YJvLkz17e73X7ra,TRON,intermediary,Peel-off wallet,,,65,RAAZ-26-1050,2229,0,1,25.21,USDT,2026-08-12T12:22:00+05:30,2026-08-12T12:22:00+05:30
TU26NBRu71Hbv82fEhfmvME29hBj6aRnBJ,TRON,intermediary,Peel-chain change wallet,,CL-1050-B,65,RAAZ-26-1050,36987,36987,3,0.0,USDT,2026-08-12T12:22:00+05:30,2026-08-12T14:56:00+05:30
T4nUrXvG7o1SsHHyuVxsfwdwMYxcNhzxJo,TRON,intermediary,Layer-1 distribution wallet,,CL-1053-A,65,RAAZ-26-1053,6514036,6514036,2,0.0,USDT,2026-08-22T06:27:00+05:30,2026-08-22T06:40:00+05:30
TMyV4t1RCfd5g6wZSvk9urVyjUi1MV6tsU,TRON,intermediary,Layer-1 distribution wallet,,CL-1055-A,65,RAAZ-26-1055,373104,373104,2,0.0,USDT,2026-09-22T00:17:00+05:30,2026-09-22T00:43:00+05:30
TU661U1oNP5YgtXdfjfdV15AuxR3iS23vG,TRON,intermediary,Layer-1 distribution wallet,,CL-1055-A,65,RAAZ-26-1055,454625,454625,2,0.0,USDT,2026-09-22T00:10:00+05:30,2026-09-22T00:37:00+05:30
0x680210cc03647676ca4c7ca32b8ac8bd0b26639f,POLYGON,consolidation,Consolidation wallet,,CL-1056-C,65,RAAZ-26-1056,497124,469133,5,658.62,POL,2026-08-14T14:20:00+05:30,2026-08-14T16:10:00+05:30
Ta9L7zbH39cu2DcPy7CcRruBsub739phgm,TRON,intermediary,Layering wallet,,CL-SYN-02,64,RAAZ-26-1003,196159,196159,2,0.0,USDT,2026-06-09T10:37:00+05:30,2026-06-09T14:48:00+05:30
Tg35mWZepsqcUidJBDyfGyUQzGPxeUsStx,TRON,intermediary,Layering wallet,,CL-SYN-02,64,RAAZ-26-1005,381297,381297,2,0.0,USDT,2026-08-23T00:32:00+05:30,2026-08-23T08:31:00+05:30
TxDnfZ4tTyo6xsLTNYakEZD5YRubXEWz9S,TRON,intermediary,Peel-off wallet,,,64,RAAZ-26-1007,7792,0,1,88.14,USDT,2026-09-10T06:53:00+05:30,2026-09-10T06:53:00+05:30
0x8c1a307922d3f6c178264e60c819a8d52f0da992,ETH,intermediary,Layering wallet,,CL-SYN-04,64,RAAZ-26-1010,4312460,4312460,2,0.0,USDT,2026-07-25T23:13:00+05:30,2026-07-25T23:27:00+05:30
TJk3WL8SyaFGTecs3bkg8JuRFBSB31d3zg,TRON,suspect,Reported suspect wallet,,CL-1011-A,64,RAAZ-26-1011,9335491,9047579,5,3256.94,USDT,2026-08-09T17:37:00+05:30,2026-08-15T05:37:00+05:30
0xaca94354f355772354821efbd41c2fca055f2ddd,ETH,suspect,Reported suspect wallet,,CL-1013-A,64,RAAZ-26-1013,133553,131151,14,27.16,USDT,2026-09-14T23:50:00+05:30,2026-09-23T06:50:00+05:30
bc1qf3jtdyt7ykx2tk6qu2vmvpjyxv7ek2y6kkc0su,BTC,intermediary,Peel-off wallet,,,64,RAAZ-26-1018,8647,0,1,0.000915,BTC,2026-09-20T19:58:00+05:30,2026-09-20T19:58:00+05:30
bc1qkmupwe597dygmjjffp8ggh4sk5sl0f0yj55z2f,BTC,intermediary,Peel-off wallet,,,64,RAAZ-26-1018,9403,0,1,0.000995,BTC,2026-09-20T21:35:00+05:30,2026-09-20T21:35:00+05:30
bc1qzvpfmtp6pyn6wknl00ahckcf0as86klntt0mr2,BTC,intermediary,Peel-off wallet,,,64,RAAZ-26-1031,1266,0,1,0.000134,BTC,2026-09-01T08:41:00+05:30,2026-09-01T08:41:00+05:30
TjvsWK1HPGYVbSGATKXrndffPkirjiwKHu,TRON,intermediary,Layering wallet,,,64,RAAZ-26-1037,6301332,6301332,2,0.0,USDT,2026-08-11T18:31:00+05:30,2026-08-11T18:49:00+05:30
0x41a48d1ec19bde3454291ab0c8b13641fa48d9fe,BSC,suspect,Reported suspect wallet,,CL-1040-A,64,RAAZ-26-1040,94600,92755,4,20.87,USDT,2026-08-27T22:46:00+05:30,2026-08-29T22:00:00+05:30
TFdsnTWjgBfJK8GPJx5T7Mv7nFcR66Nvwj,TRON,intermediary,Layering wallet,,CL-SYN-02,64,RAAZ-26-1050,76164,76164,2,0.0,USDT,2026-08-12T14:59:00+05:30,2026-08-13T01:06:00+05:30
T942JTcgut6eLpXugewVgxDMzgLDNMn8sV,TRON,intermediary,Layering wallet,,,64,RAAZ-26-1053,7002062,7002062,2,0.0,USDT,2026-08-22T06:22:00+05:30,2026-08-22T06:38:00+05:30
Txv29kFsNtcod2sfm4YUWUjdXAq8PrK3Bo,TRON,intermediary,Layer-1 distribution wallet,,CL-1055-A,64,RAAZ-26-1055,526647,526647,2,0.0,USDT,2026-09-21T23:52:00+05:30,2026-09-22T00:17:00+05:30
TBYWRsWgzqRac7qcYXrKwExWBMLVvmfgeR,TRON,intermediary,Layer-1 distribution wallet,,CL-1003-A,63,RAAZ-26-1003,120090,120090,2,0.0,USDT,2026-06-08T22:06:00+05:30,2026-06-08T23:31:00+05:30
Two3Zw8emNrnguRz6RHxyFAp9gV36WNPKs,TRON,intermediary,Layer-1 distribution wallet,,CL-1005-A,63,RAAZ-26-1005,567283,567283,3,0.0,USDT,2026-08-22T21:50:00+05:30,2026-08-23T05:22:00+05:30
